genome,gene,confidence,level,pred_product,truth_product,correct
Staphylococcus_aureus_8325,gene_9af1ff7b7387,0.4115,low,abc transporter permease protein yqgi,phosphate ABC transporter permease,1
Staphylococcus_aureus_8325,gene_de2c08445566,1.0,high,tautomerase sa1195.1,4-oxalocrotonate tautomerase,0
Staphylococcus_aureus_8325,gene_c16d270101c9,1.0,high,phosphate-binding protein psts,phosphate ABC transporter substrate-binding protein,0
Staphylococcus_aureus_8325,gene_9e41626b5d2f,1.0,high,phosphate import atp-binding protein pstb,phosphate transporter ATP-binding protein,1
Staphylococcus_aureus_8325,gene_f6eb06c2ec26,1.0,high,nickel import system atp-binding protein nike,oligopeptide ABC transporter ATP-binding protein,0
Staphylococcus_aureus_8325,gene_20f2c60dc9f6,0.5659,moderate,aspartate-semialdehyde dehydrogenase,aspartate semialdehyde dehydrogenase,1
Staphylococcus_aureus_8325,gene_130b6414d6aa,1.0,high,4-hydroxy-tetrahydrodipicolinate synthase,4-hydroxy-tetrahydrodipicolinate synthase,1
Staphylococcus_aureus_8325,gene_c15e2978f6b5,0.6139,moderate,aspartokinase 2,aspartate kinase,0
Staphylococcus_aureus_8325,gene_76c880d4cf79,1.0,high,alanine racemase 2,alanine racemase,1
Staphylococcus_aureus_8325,gene_773d7e273b78,1.0,high,4-hydroxy-tetrahydrodipicolinate reductase,4-hydroxy-tetrahydrodipicolinate reductase,1
Staphylococcus_aureus_8325,gene_2c0eeb6dbe29,1.0,high,cold shock protein cspa,cold shock protein,1
Staphylococcus_aureus_8325,gene_a43c64522867,1.0,high,acylphosphatase,acylphosphatase,1
Staphylococcus_aureus_8325,gene_cd9ce641b840,1.0,high,diaminopimelate decarboxylase,diaminopimelate decarboxylase,1
Staphylococcus_aureus_8325,gene_5c9032945065,1.0,high,branched-chain amino acid carrier protein sausa300_1300,branched-chain amino acid transport system II carrier protein,1
Staphylococcus_aureus_8325,gene_6280ecd9b5a2,1.0,high,dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,dihydrolipoamide succinyltransferase,0
Staphylococcus_aureus_8325,gene_52f5e05dffa5,0.482,low,phosphate-specific transport system accessory protein phou homolog,PhoU family transcriptional regulator,0
Staphylococcus_aureus_8325,gene_6eab09687a4c,1.0,high,response regulator arlr,DNA-binding response regulator,1
Staphylococcus_aureus_8325,gene_86cd261219e6,1.0,high,aminoacyltransferase femb,methicillin resistance factor,0
Staphylococcus_aureus_8325,gene_151f139fa4c0,1.0,high,pts system glucose-specific eiia component,PTS system transporter subunit IIA,0
Staphylococcus_aureus_8325,gene_24ec8a406c11,1.0,high,peptide methionine sulfoxide reductase msrb,methionine sulfoxide reductase B,1
Staphylococcus_aureus_8325,gene_f086deba4b89,1.0,high,dihydrofolate reductase,dihydrofolate reductase,1
Staphylococcus_aureus_8325,gene_43dbb3f1f00a,1.0,high,thymidylate synthase,thymidylate synthase,1
Staphylococcus_aureus_8325,gene_dcfc4feb36ba,1.0,high,udp-n-acetylglucosamine--n-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol n-acetylglucosamine transferase,undecaprenyldiphospho-muramoylpentapeptide beta-N- acetylglucosaminyltransferase,0
Staphylococcus_aureus_8325,gene_0c58fefca184,1.0,high,peptide methionine sulfoxide reductase msra 2,methionine sulfoxide reductase A,1
Staphylococcus_aureus_8325,gene_f98757e3ecd7,1.0,high,tryptophan synthase beta chain,tryptophan synthase subunit beta,1
Staphylococcus_aureus_8325,gene_2c791b71f334,0.789,moderate,endonuclease iii,endonuclease III,1
Staphylococcus_aureus_8325,gene_99fe651f413e,1.0,high,asparagine--trna ligase,asparaginyl-tRNA synthetase,0
Staphylococcus_aureus_8325,gene_d26ab5828e9b,1.0,high,l-threonine dehydratase catabolic tdcb,threonine dehydratase,1
Staphylococcus_aureus_8325,gene_67f2d22d082e,0.3362,low,bifunctional ligase/repressor bira,bifunctional biotin operon repressor/biotin--[acetyl-CoA-carboxylase] synthetase BirA,0
Staphylococcus_aureus_8325,gene_e5cd3c4ff400,1.0,high,alanine dehydrogenase 1,alanine dehydrogenase,1
Staphylococcus_aureus_8325,gene_ccdb8b2c0458,1.0,high,holliday junction resolvase recu,Holliday junction-specific endonuclease,0
Staphylococcus_aureus_8325,gene_6074218808ca,0.428,low,penicillin-binding protein 1a/1b,penicillin-binding protein 2,1
Staphylococcus_aureus_8325,gene_555ad2c60ecc,1.0,high,3-phosphoshikimate 1-carboxyvinyltransferase,3-phosphoshikimate 1-carboxyvinyltransferase,1
Staphylococcus_aureus_8325,gene_8b08a688cf80,1.0,high,3-dehydroquinate synthase,3-dehydroquinate synthase,1
Staphylococcus_aureus_8325,gene_bf9e75697b62,1.0,high,nucleoside diphosphate kinase,nucleoside diphosphate kinase,1
Staphylococcus_aureus_8325,gene_cc73f11fc143,1.0,high,cca-adding enzyme,tRNA CCA-pyrophosphorylase,0
Staphylococcus_aureus_8325,gene_abff64040f0a,1.0,high,demethylmenaquinone methyltransferase,ubiquinone/menaquinone biosynthesis methyltransferase,0
Staphylococcus_aureus_8325,gene_1097830a0b14,1.0,high,dna-binding protein hu,DNA-binding protein HU,1
Staphylococcus_aureus_8325,gene_b4587ebfaf0f,1.0,high,3'-5' exonuclease ding,DnaQ family exonuclease/DinG family helicase,1
Staphylococcus_aureus_8325,gene_d4150bc246a5,1.0,high,gtpase der,GTP-binding protein EngA,0
Staphylococcus_aureus_8325,gene_0ff1daf699d1,1.0,high,2-oxoglutarate dehydrogenase e1 component,2-oxoglutarate dehydrogenase E1 component,1
Staphylococcus_aureus_8325,gene_e90218dfcf75,1.0,high,cytidylate kinase,cytidylate kinase,1
Staphylococcus_aureus_8325,gene_af554110f4ee,1.0,high,small ribosomal subunit protein bs1,30S ribosomal protein S1,0
Staphylococcus_aureus_8325,gene_8115ac39f717,0.431,low,atp-dependent dna helicase recs,ATP-dependent DNA helicase RecQ,1
Staphylococcus_aureus_8325,gene_8d4cda7dbf57,0.52,moderate,l-asparaginase,L-asparaginase,1
Staphylococcus_aureus_8325,gene_72746ee1dc0c,1.0,high,ferredoxin,ferredoxin,1
Staphylococcus_aureus_8325,gene_4a318b2c8814,1.0,high,elastin-binding protein ebps,elastin binding protein,1
Staphylococcus_aureus_8325,gene_e63821a37de2,0.7316,moderate,heptaprenyl diphosphate synthase component 2,heptaprenyl diphosphate syntase component II,1
Staphylococcus_aureus_8325,gene_e31d79d6d23c,1.0,high,glycerol-3-phosphate dehydrogenase,NAD(P)H-dependent glycerol-3-phosphate dehydrogenase,1
Staphylococcus_aureus_8325,gene_244398ee0d51,0.7426,moderate,autolysin ph,petidoglycan hydrolase,0
Staphylococcus_aureus_8325,gene_96f4f7f9cf38,0.3943,low,atp-dependent clp protease proteolytic subunit,scaffolding protease,0
Staphylococcus_aureus_8325,gene_a04c10d921f0,0.329,low,nuclease p44,phi-like protein,0
Staphylococcus_aureus_8325,gene_5b54bed22b9b,0.802,high,transcriptional activator rinb,transcriptional activator rinB-like protein,1
Staphylococcus_aureus_8325,gene_b83c570bc2fc,0.281,speculative,protein p41,SNF2 family protein,0
Staphylococcus_aureus_8325,gene_3e1434752df2,1.0,high,chorismate synthase,chorismate synthase,1
Staphylococcus_aureus_8325,gene_2657333f8ddf,0.789,moderate,dna polymerase,phage encoded DNA polymerase I,1
Staphylococcus_aureus_8325,gene_4a2ada54a94a,0.4119,low,deoxyuridine 5'-triphosphate nucleotidohydrolase,bacteriophage L54a deoxyuridine 5-triphosphate nucleotidohydrolase,1
Staphylococcus_aureus_8325,gene_85ebe720c25f,0.739,moderate,integrase,bacteriophage integrase,1
Staphylococcus_aureus_8325,gene_93573510771f,1.0,high,transcriptional regulatory protein srra,DNA-binding response regulator,0
Staphylococcus_aureus_8325,gene_557f50a903e6,0.668,moderate,ribosomal large subunit pseudouridine synthase b,ribosomal large subunit pseudouridine synthase B,1
Staphylococcus_aureus_8325,gene_21687e57e1a0,0.824,high,ferric uptake regulation protein,transcriptional regulator Fur,0
Staphylococcus_aureus_8325,gene_f15cdac8b7f7,0.6664,moderate,adp-ribose pyrophosphatase,NUDIX domain-containing protein,0
Staphylococcus_aureus_8325,gene_2fd3aefa636e,1.0,high,pyrroline-5-carboxylate reductase,pyrroline-5-carboxylate reductase,1
Staphylococcus_aureus_8325,gene_5ef9f87c82e3,0.5949,moderate,glucose-6-phosphate 1-dehydrogenase,glucose-6-phosphate 1-dehydrogenase,1
Staphylococcus_aureus_8325,gene_6eb59831f420,1.0,high,sensor protein srrb,respiratory response protein SrrB,0
Staphylococcus_aureus_8325,gene_c1441b729144,0.609,moderate,oligo-1,"alpha-D-1,4-glucosidase",0
Staphylococcus_aureus_8325,gene_ad5af1bf269c,1.0,high,tyrosine recombinase xerd,integrase/recombinase XerD,1
Staphylococcus_aureus_8325,gene_bc8a27e5d526,1.0,high,6-phosphogluconate dehydrogenase,6-phosphogluconate dehydrogenase,1
Staphylococcus_aureus_8325,gene_61a99c669a55,0.6796,moderate,lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex,"2-oxoisovalerate dehydrogenase, E2 component, dihydrolipoamide acetyltransferase",0
Staphylococcus_aureus_8325,gene_c555934abe55,0.527,moderate,2-oxoisovalerate dehydrogenase subunit alpha,"2-oxoisovalerate dehydrogenase, E1 component subunit alpha",1
Staphylococcus_aureus_8325,gene_83ad60bba90c,0.6559,moderate,dihydrolipoyl dehydrogenase,dihydrolipoamide dehydrogenase,0
Staphylococcus_aureus_8325,gene_72f7e89a754d,1.0,high,arginine repressor,arginine repressor,1
Staphylococcus_aureus_8325,gene_22423e123ed2,0.7883,moderate,2-oxoisovalerate dehydrogenase subunit beta,"2-oxoisovalerate dehydrogenase, E1 component subunit beta",1
Staphylococcus_aureus_8325,gene_285605dbed73,1.0,high,exodeoxyribonuclease 7 small subunit,exodeoxyribonuclease VII small subunit,1
Staphylococcus_aureus_8325,gene_593cb5edd9b1,1.0,high,exodeoxyribonuclease 7 large subunit,exodeoxyribonuclease VII large subunit,1
Staphylococcus_aureus_8325,gene_f1940f0c6cc8,1.0,high,ribonuclease z,AtsA/ElaC family protein,0
Staphylococcus_aureus_8325,gene_4505065e0053,0.6805,moderate,dna repair protein recn,DNA repair protein RecN,1
Staphylococcus_aureus_8325,gene_66aeb1f9f2af,0.69,moderate,biotin carboxyl carrier protein of acetyl-coa carboxylase,acetyl-CoA carboxylase biotin carboxyl carrier protein subunit,1
Staphylococcus_aureus_8325,gene_e86e10398a21,1.0,high,elongation factor p,elongation factor P,1
Staphylococcus_aureus_8325,gene_abe5aca99bd9,1.0,high,Metabolism-related protein,acetyl-CoA carboxylase biotin carboxylase subunit,0
Staphylococcus_aureus_8325,gene_b0490c2a2bdc,1.0,high,glycine dehydrogenase (decarboxylating) subunit 2,glycine dehydrogenase subunit 2,1
Staphylococcus_aureus_8325,gene_8f4309b1690b,1.0,high,transcription antitermination protein nusb,transcription antitermination protein NusB,1
Staphylococcus_aureus_8325,gene_fc79c8cff1c9,1.0,high,aminomethyltransferase,glycine cleavage system aminomethyltransferase T,1
Staphylococcus_aureus_8325,gene_6172e7d034b9,1.0,high,glycine dehydrogenase (decarboxylating) subunit 1,glycine dehydrogenase subunit 1,1
Staphylococcus_aureus_8325,gene_cdc0f5823032,0.7794,moderate,farnesyl diphosphate synthase,geranyltranstransferase,0
Staphylococcus_aureus_8325,gene_398544c910f6,1.0,high,large ribosomal subunit protein bl33a,50S ribosomal protein L33,0
Staphylococcus_aureus_8325,gene_15096ce6a911,1.0,high,superoxide dismutase 1,superoxide dismutase,1
Staphylococcus_aureus_8325,gene_3caa2fdb099c,1.0,high,shikimate kinase,shikimate kinase,1
Staphylococcus_aureus_8325,gene_0e4d4d0d7a1d,0.7176,moderate,zinc uptake system atp-binding protein zura,ABC transporter,0
Staphylococcus_aureus_8325,gene_31f61962a33a,0.7153,moderate,Metabolism-related protein,phage tail tape meausure protein,0
Staphylococcus_aureus_8325,gene_cdf6ed6f3b68,0.7924,moderate,transcriptional repressor ccpn,CBS domain-containing protein,0
Staphylococcus_aureus_8325,gene_653de83d238a,1.0,high,dna primase,DNA primase,1
Staphylococcus_aureus_8325,gene_762c3d29efc4,1.0,high,gtpase era,GTP-binding protein Era,0
Staphylococcus_aureus_8325,gene_e2f72f4533ef,0.8738,high,glucokinase,glucokinase,1
Staphylococcus_aureus_8325,gene_d0bf803d334d,1.0,high,rna polymerase sigma factor siga,RNA polymerase sigma factor RpoD,1
Staphylococcus_aureus_8325,gene_d0a26635cd7a,1.0,high,small ribosomal subunit protein bs21,30S ribosomal protein S21,0
Staphylococcus_aureus_8325,gene_576279f3f9c0,0.323,low,ribosomal rna small subunit methyltransferase e,16S rRNA (uracil(1498)-N(3))-methyltransferase,0
Staphylococcus_aureus_8325,gene_0d9e65508755,1.0,high,endonuclease 4,endonuclease IV,1
Staphylococcus_aureus_8325,gene_46b6b03af26f,1.0,high,chaperone protein dnaj,chaperone protein DnaJ,1
Staphylococcus_aureus_8325,gene_17f03f67d016,1.0,high,ribosomal protein l11 methyltransferase,ribosomal protein L11 methyltransferase,1
Staphylococcus_aureus_8325,gene_5e5bb50b5bee,1.0,high,protein grpe,heat shock protein GrpE,1
Staphylococcus_aureus_8325,gene_405d9d581cab,1.0,high,heat-inducible transcription repressor hrca,heat-inducible transcription repressor HrcA,1
Staphylococcus_aureus_8325,gene_0bd98414370d,0.35,low,DNA-binding transcription regulator,diacylglycerol kinase,0
Staphylococcus_aureus_8325,gene_45430e9af61d,0.6475,moderate,hth-type transcriptional regulator malr,maltose operon transcriptional repressor,0
Staphylococcus_aureus_8325,gene_065d4b96088b,1.0,high,small ribosomal subunit protein bs20,30S ribosomal protein S20,0
Staphylococcus_aureus_8325,gene_c79c16c21c08,0.263,speculative,dna polymerase iii subunit delta,DNA polymerase III subunit delta,1
Staphylococcus_aureus_8325,gene_f21b42ffb57c,1.0,high,chaperone protein dnak,molecular chaperone DnaK,1
Staphylococcus_aureus_8325,gene_9b29182694fb,1.0,high,glycine--trna ligase,glycyl-tRNA synthetase,0
Staphylococcus_aureus_8325,gene_e412c9ebca9a,1.0,high,nicotinate-nucleotide adenylyltransferase,nicotinate (nicotinamide) nucleotide adenylyltransferase,1
Staphylococcus_aureus_8325,gene_4b81096a19fb,1.0,high,shikimate dehydrogenase (nadp(+)),shikimate 5-dehydrogenase,1
Staphylococcus_aureus_8325,gene_c4d36be5dc03,0.55,moderate,cytidine deaminase,cytidine deaminase,1
Staphylococcus_aureus_8325,gene_4d9ef321570f,1.0,high,5'-methylthioadenosine/s-adenosylhomocysteine nucleosidase,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase,1
Staphylococcus_aureus_8325,gene_ef0b53272825,0.548,moderate,enterotoxin type a,enterotoxin family protein,1
Staphylococcus_aureus_8325,gene_1adf33235cea,0.505,moderate,heme chaperone hemw,coproporphyrinogen III oxidase,0
Staphylococcus_aureus_8325,gene_5aa30af81b2f,0.9286,high,Metabolism-related protein,acetyl-CoA carboxylase biotin carboxylase,0
Staphylococcus_aureus_8325,gene_f273fd3645a1,0.453,low,biotin carboxyl carrier protein of acetyl-coa carboxylase,acetyl-CoA carboxylase biotin carboxyl carrier protein subunit,1
Staphylococcus_aureus_8325,gene_24f6b64d8dea,1.0,high,elongation factor 4,GTP-binding protein LepA,0
Staphylococcus_aureus_8325,gene_1b8be04617a6,1.0,high,transcription elongation factor grea,transcription elongation factor GreA,1
Staphylococcus_aureus_8325,gene_cd6a3cde287d,1.0,high,uridine kinase,uridine kinase,1
Staphylococcus_aureus_8325,gene_97a2f272c9d5,1.0,high,5-oxoprolinase subunit a,LamB/YcsF family protein,0
Staphylococcus_aureus_8325,gene_303c87fea759,1.0,high,pre-16s rrna nuclease,Holliday junction resolvase-like protein,0
Staphylococcus_aureus_8325,gene_b3926b8995bc,0.9012,high,replication-associated recombination protein a,recombination factor protein RarA,0
Staphylococcus_aureus_8325,gene_14e7a14a5594,1.0,high,histidine--trna ligase,histidyl-tRNA synthetase,0
Staphylococcus_aureus_8325,gene_f94b75141c52,1.0,high,d-aminoacyl-trna deacylase,D-tyrosyl-tRNA(Tyr) deacylase,1
Staphylococcus_aureus_8325,gene_c73e024b80ca,1.0,high,adenine phosphoribosyltransferase,adenine phosphoribosyltransferase,1
Staphylococcus_aureus_8325,gene_7ddb6df5194a,1.0,high,alanine--trna ligase,alanyl-tRNA synthetase,0
Staphylococcus_aureus_8325,gene_336c70dcd4c0,0.588,moderate,sec translocon accessory complex subunit yajc,preprotein translocase subunit YajC,0
Staphylococcus_aureus_8325,gene_fa9ac2092e8c,1.0,high,queuine trna-ribosyltransferase,queuine tRNA-ribosyltransferase,1
Staphylococcus_aureus_8325,gene_e4e17fb2f41d,1.0,high,holliday junction branch migration complex subunit ruvb,Holliday junction DNA helicase RuvB,1
Staphylococcus_aureus_8325,gene_6f81dc8f9a45,1.0,high,holliday junction branch migration complex subunit ruva,Holliday junction DNA helicase RuvA,1
Staphylococcus_aureus_8325,gene_1669bb3004b0,1.0,high,aspartate--trna ligase,aspartyl-tRNA synthetase,0
Staphylococcus_aureus_8325,gene_d1a3984246d4,1.0,high,large ribosomal subunit protein bl21,50S ribosomal protein L21,0
Staphylococcus_aureus_8325,gene_c2e9d94fd30e,1.0,high,gtp pyrophosphokinase,GTP pyrophosphokinase,1
Staphylococcus_aureus_8325,gene_ca0cb42ec2c1,1.0,high,large ribosomal subunit protein bl27,50S ribosomal protein L27,0
Staphylococcus_aureus_8325,gene_1b969a37f3d6,0.4328,low,dihydrofolate synthase/folylpolyglutamate synthase,folylpolyglutamate synthase/dihydrofolate synthase,1
Staphylococcus_aureus_8325,gene_3bdc96eda467,0.6072,moderate,Replication-related protein,DNA internalization-related competence protein ComEC/Rec2,0
Staphylococcus_aureus_8325,gene_709fee34dc32,1.0,high,porphobilinogen deaminase,porphobilinogen deaminase,1
Staphylococcus_aureus_8325,gene_ab00904b42e3,1.0,high,glutamyl-trna reductase,glutamyl-tRNA reductase,1
Staphylococcus_aureus_8325,gene_e90d9fe03022,1.0,high,atp-dependent clp protease atp-binding subunit clpx,ATP-dependent protease ATP-binding subunit ClpX,1
Staphylococcus_aureus_8325,gene_a119e5989e9e,1.0,high,s-adenosylmethionine:trna ribosyltransferase-isomerase,S-adenosylmethionine:tRNA ribosyltransferase-isomerase,1
Staphylococcus_aureus_8325,gene_182929607f91,1.0,high,gtpase obg,GTPase ObgE,0
Staphylococcus_aureus_8325,gene_d8cd25b9acbe,1.0,high,large ribosomal subunit protein bl35,50S ribosomal protein L35,0
Staphylococcus_aureus_8325,gene_5bcdc5dcf929,1.0,high,translation initiation factor if-3,translation initiation factor IF-3,1
Staphylococcus_aureus_8325,gene_7b254cd137cf,1.0,high,large ribosomal subunit protein bl20,50S ribosomal protein L20,0
Staphylococcus_aureus_8325,gene_02ce828985cd,1.0,high,threonine--trna ligase,threonyl-tRNA synthetase,0
Staphylococcus_aureus_8325,gene_de6614b354a3,1.0,high,delta-aminolevulinic acid dehydratase,delta-aminolevulinic acid dehydratase,1
Staphylococcus_aureus_8325,gene_4dee37e84271,1.0,high,transcriptional repressor nrdr,transcriptional regulator NrdR,1
Staphylococcus_aureus_8325,gene_03123bea8d82,1.0,high,valine--trna ligase,valyl-tRNA synthetase,0
Staphylococcus_aureus_8325,gene_1278aaed0a63,1.0,high,dephospho-coa kinase,dephospho-CoA kinase,1
Staphylococcus_aureus_8325,gene_74ab89cdd4dd,1.0,high,gtp-binding protein engb,ribosome biogenesis GTP-binding protein YsxC,0
Staphylococcus_aureus_8325,gene_992c076ee41c,1.0,high,glyceraldehyde-3-phosphate dehydrogenase 2,glyceraldehyde 3-phosphate dehydrogenase 2,1
